Kota/Kabupaten,Kecamatan,Nama Sekolah,NPSN,BP,Status,Tahun Akreditasi,Nilai Akreditasi,Peringkat Akreditasi,Last Sync,Jml Sync,PD,Rombel,Guru,Pegawai,R. Kelas,R. Lab,R. Perpus
Jakarta Timur,Pulo Gadung,SD NEGERI JATINEGARA KAUM 11 PAGI,20104108,SD,Negeri,2021,88,B,2023-01-31 10:17:24,7,336,11,13,4,12,1,1
Jakarta Timur,Pulo Gadung,SD NEGERI PULOGADUNG 03 PAGI,20103394,SD,Negeri,2021,91,A,2023-03-02 14:51:05,72,576,19,22,5,20,1,1
Jakarta Timur,Pulo Gadung,SD NEGERI RAWAMANGUN 07 PAGI,69862980,SD,Negeri,2022,88,B,2023-03-03 08:46:29,11,303,12,16,3,11,0,1
Jakarta Timur,Pulo Gadung,SD NEGERI RAWAMANGUN 09,20103348,SD,Negeri,2021,91,A,2023-02-23 13:11:35,12,599,20,27,5,24,0,1
Jakarta Timur,Pulo Gadung,SDN CIPINANG 01 PAGI,20108545,SD,Negeri,2019,94,A,2023-02-10 15:03:40,8,382,12,15,5,12,1,1
Jakarta Timur,Pulo Gadung,SDN Cipinang 03 Pg.,20104337,SD,Negeri,2019,94,A,2023-02-28 11:25:08,7,444,14,16,5,14,1,1
Jakarta Timur,Pulo Gadung,SDN Cipinang 05 Pg.,20104335,SD,Negeri,2022,92,A,2023-02-28 11:07:43,15,378,12,16,4,5,1,0
Jakarta Timur,Pulo Gadung,SDN Jati 03 Pg.,20104157,SD,Negeri,2019,92,A,2023-03-07 16:47:44,5,517,17,23,7,25,6,2
Jakarta Timur,Pulo Gadung,SDN JATI 06,20104173,SD,Negeri,2019,93,A,2023-02-24 15:35:20,7,464,16,16,6,16,4,2
Jakarta Timur,Pulo Gadung,SDN Jatinegara Kaum 01 Pg.,20104138,SD,Negeri,2019,91,A,2023-02-22 08:15:38,7,373,12,16,5,11,2,1
Jakarta Timur,Pulo Gadung,SDN Jatinegara Kaum 03,20104116,SD,Negeri,2022,95,A,2023-02-13 11:02:45,11,408,13,16,4,14,1,1
Jakarta Timur,Pulo Gadung,SDN JATINEGARA KAUM 05,20104114,SD,Negeri,2022,92,A,2023-02-28 12:24:56,35,370,12,15,5,12,1,1
Jakarta Timur,Pulo Gadung,SDN Jatinegara Kaum 06 Pg.,20104113,SD,Negeri,2019,92,A,2023-03-07 07:23:16,13,425,14,17,4,14,0,2
Jakarta Timur,Pulo Gadung,SDN Jatinegara Kaum 14 Pg.,20104106,SD,Negeri,2022,92,A,2023-03-08 14:34:43,10,235,9,12,6,9,0,1
Jakarta Timur,Pulo Gadung,SDN Jatinegara Kaum 15 Pg.,20104105,SD,Negeri,2021,91,A,2023-03-08 06:53:03,9,234,10,13,5,8,1,1
Jakarta Timur,Pulo Gadung,SDN Kayu Putih 01 Pg.,20109170,SD,Negeri,2022,92,A,2023-03-03 10:57:00,25,440,14,18,5,15,3,1
Jakarta Timur,Pulo Gadung,SDN Kayu Putih 03,20104104,SD,Negeri,2021,91,A,2023-03-07 11:03:04,9,431,16,18,6,13,0,1
Jakarta Timur,Pulo Gadung,SDN Kayu Putih 08 Pg.,20104118,SD,Negeri,2019,91,A,2023-02-22 08:24:29,12,428,14,15,6,14,0,0
Jakarta Timur,Pulo Gadung,SDN Kayu Putih 09 Pg.,20104119,SD,Negeri,2022,97,A,2023-03-06 09:41:15,16,370,12,15,4,12,2,1
Jakarta Timur,Pulo Gadung,SDN Pisangan Timur 01 Pg.,20103794,SD,Negeri,2019,93,A,2023-03-08 12:49:21,7,412,15,20,4,16,0,1
Jakarta Timur,Pulo Gadung,SDN PISANGAN TIMUR 05 PAGI,20103380,SD,Negeri,2022,91,A,2023-03-07 07:58:40,6,403,14,17,4,14,1,1
Jakarta Timur,Pulo Gadung,SDN Pisangan Timur 10 Pg.,20103377,SD,Negeri,2022,91,A,2023-02-24 15:53:38,6,190,6,8,4,7,0,1
Jakarta Timur,Pulo Gadung,SDN PISANGAN TIMUR 11,20103376,SD,Negeri,2019,93,A,2023-02-03 13:27:33,5,353,12,15,4,14,2,1
Jakarta Timur,Pulo Gadung,SDN Pisangan Timur 13 Pg.,20103374,SD,Negeri,2021,91,A,2023-03-08 13:12:13,11,466,16,18,5,15,0,1
Jakarta Timur,Pulo Gadung,SDN Pisangan Timur 18,20103371,SD,Negeri,2021,91,A,2023-03-08 06:26:40,24,607,24,29,7,24,2,1
Jakarta Timur,Pulo Gadung,SDN Pulogadung 01 Pg.,20103396,SD,Negeri,2021,94,A,2023-03-03 11:34:25,14,499,16,16,3,8,0,1
Jakarta Timur,Pulo Gadung,SDN PULOGADUNG 05,20103392,SD,Negeri,2022,93,A,2023-02-23 14:17:16,12,336,11,15,4,7,0,0
Jakarta Timur,Pulo Gadung,SDN Pulogadung 07,20103391,SD,Negeri,2019,91,A,2023-02-27 19:46:28,8,684,23,31,7,20,1,2
Jakarta Timur,Pulo Gadung,SDN RAWAMANGUN 01,20103356,SD,Negeri,2022,89,B,2023-02-23 09:54:17,11,715,24,32,7,30,1,1
Jakarta Timur,Pulo Gadung,SDN RAWAMANGUN 02,20103354,SD,Negeri,2019,92,A,2023-03-07 07:58:16,13,500,16,19,4,18,1,1
Jakarta Timur,Pulo Gadung,SDN RAWAMANGUN 05,20103351,SD,Negeri,2019,93,A,2023-02-20 20:55:11,11,499,17,21,6,19,2,1
Jakarta Timur,Pulo Gadung,SDN Rawamangun 12 PAGI,20109221,SD,Negeri,2022,96,A,2023-03-08 11:03:51,15,821,26,38,8,30,2,1
Jakarta Timur,Pulo Gadung,SD Bojana Tirta Islamic School,70005640,SD,Swasta,0,0,,2023-03-06 11:31:08,14,121,4,5,3,7,0,2
Jakarta Timur,Pulo Gadung,SD CEMERLANG,20109157,SD,Swasta,2018,91,A,2023-01-25 09:52:23,5,39,5,3,3,7,0,0
Jakarta Timur,Pulo Gadung,SD DON BOSCO II,20108850,SD,Swasta,2019,94,A,2023-03-07 21:27:35,23,422,17,27,6,22,3,1
Jakarta Timur,Pulo Gadung,SD MEKAR SARI,20108991,SD,Swasta,2022,83,B,2023-03-04 13:22:30,11,117,6,9,2,6,0,1
Jakarta Timur,Pulo Gadung,SD NABAWI ISLAMIC SCHOOL,69971158,SD,Swasta,2018,95,A,2023-02-10 16:00:46,7,307,14,28,2,19,2,1
Jakarta Timur,Pulo Gadung,SD PERTIWI ABHILASA,69916458,SD,Swasta,2022,91,A,2023-02-10 14:07:21,9,52,6,5,0,6,1,1
Jakarta Timur,Pulo Gadung,SD SANTO FRANSISKUS III,20109032,SD,Swasta,2019,94,A,2023-03-02 10:13:43,9,307,14,23,12,17,2,1
Jakarta Timur,Pulo Gadung,SD TARAKANITA 5,20109107,SD,Swasta,2022,97,A,2023-03-07 12:08:27,23,901,29,40,20,25,3,2
Jakarta Timur,Pulo Gadung,SDIT AL AMANAH,69966308,SD,Swasta,2019,81,B,2023-01-30 22:17:11,2,68,6,7,2,6,1,1
Jakarta Timur,Pulo Gadung,SDIT INSAN MULIA,20109404,SD,Swasta,2019,81,B,2022-02-01 13:18:12,0,0,0,0,0,0,0,0
Jakarta Timur,Pulo Gadung,SDIT IZZATUS SUNNAH,NP418775,SD,Swasta,2018,81,B,2023-01-31 15:24:34,3,183,7,10,1,6,0,0
Jakarta Timur,Pulo Gadung,SDIT Nurul Huda,70031839,SD,Swasta,0,0,,2023-02-16 13:06:34,10,47,3,9,2,4,0,0
Jakarta Timur,Pulo Gadung,SDS Advent VII,20109227,SD,Swasta,2021,85,B,2023-02-10 10:23:00,8,114,6,8,3,6,2,1
Jakarta Timur,Pulo Gadung,SDS Al Azhar 13 Rawamangun,20109092,SD,Swasta,2021,98,A,2023-02-23 12:24:15,18,987,30,73,9,30,3,1
Jakarta Timur,Pulo Gadung,SDS BPSK I Pembangunan,20109152,SD,Swasta,2022,88,B,2023-03-08 12:56:29,10,117,6,5,2,6,2,1
Jakarta Timur,Pulo Gadung,SDS Islam An Nur,20108983,SD,Swasta,2018,82,B,2023-02-11 20:47:52,3,185,9,11,4,9,2,1
Jakarta Timur,Pulo Gadung,SDS Islam Assaadah,20109215,SD,Swasta,2021,86,B,2023-02-03 08:35:59,2,68,6,5,2,6,2,1
Jakarta Timur,Pulo Gadung,SDS Islam At Taubah,20109016,SD,Swasta,2019,98,A,2023-02-28 13:20:04,8,708,28,32,9,28,3,1
Jakarta Timur,Pulo Gadung,SDS Islam At-Taqwa,20109114,SD,Swasta,2021,98,A,2023-02-25 09:19:28,27,432,18,30,11,18,2,1
Jakarta Timur,Pulo Gadung,SDS Islam Tugasku,20109341,SD,Swasta,2019,98,A,2023-02-10 14:43:29,8,450,18,32,3,18,3,1
Jakarta Timur,Pulo Gadung,SDS Kemala Bhayangkari 5,20109132,SD,Swasta,2019,91,A,2023-02-09 04:58:25,5,245,11,11,4,15,2,1
Jakarta Timur,Pulo Gadung,SDS KRIDA PUTRA,20103882,SD,Swasta,2018,89,B,2023-03-07 11:41:13,10,97,6,9,4,7,0,1
Jakarta Timur,Pulo Gadung,SDS MUHAMMADIYAH 24,20109150,SD,Swasta,2019,97,A,2023-02-21 11:19:49,9,608,28,45,4,29,2,1
Jakarta Timur,Pulo Gadung,SDS Muhammadiyah 41,20108985,SD,Swasta,2022,92,A,2023-03-02 12:30:16,6,251,12,14,4,12,2,1
Jakarta Timur,Pulo Gadung,SDS Mustika,20108986,SD,Swasta,2019,91,A,2023-02-16 14:43:04,3,150,6,9,4,6,2,1
Jakarta Timur,Pulo Gadung,SDS Pembangunan Al Hikmah,20103872,SD,Swasta,2019,93,A,2023-01-26 07:01:31,3,140,6,9,3,6,2,1
Jakarta Timur,Pulo Gadung,SDS Setia Bakti,20103903,SD,Swasta,2018,72,C,2023-02-27 06:20:58,2,33,6,5,1,6,0,1
Jakarta Timur,Pulo Gadung,SDS Trisula Perwari 3,20109097,SD,Swasta,2019,80,C,2023-03-07 08:35:21,4,24,6,6,2,6,2,1
Jakarta Timur,Pulo Gadung,SDS Yayasan Pendidikan GKPI,20109131,SD,Swasta,0,0,TT,2023-02-22 11:45:22,16,20,6,3,1,6,1,1
Jakarta Timur,Pulo Gadung,SMP Negeri 158,20103489,SMP,Negeri,2022,95,A,2023-02-28 11:19:03,12,739,20,29,13,20,2,1
Jakarta Timur,Pulo Gadung,SMP Negeri 232,20103629,SMP,Negeri,2019,94,A,2023-03-07 13:50:37,41,779,21,37,13,21,3,1
Jakarta Timur,Pulo Gadung,SMP NEGERI 44 JAKARTA,20103601,SMP,Negeri,2019,92,A,2023-03-07 07:27:01,9,893,24,41,10,24,3,1
Jakarta Timur,Pulo Gadung,SMP Negeri 74,20103593,SMP,Negeri,2019,92,A,2023-03-02 17:37:13,22,880,24,42,16,24,4,1
Jakarta Timur,Pulo Gadung,SMP Negeri 92,20103587,SMP,Negeri,2019,95,A,2023-03-07 08:10:46,34,781,21,33,10,21,3,1
Jakarta Timur,Pulo Gadung,SMP Negeri 99,20103565,SMP,Negeri,2022,93,A,2023-03-06 14:37:52,19,898,24,36,16,24,1,1
Jakarta Timur,Pulo Gadung,SMP ADVENT VII,20107037,SMP,Swasta,2021,86,B,2023-03-06 15:57:17,7,75,3,8,2,3,2,1
Jakarta Timur,Pulo Gadung,SMP AL HIKMAH,20107047,SMP,Swasta,2021,91,A,2023-02-21 06:33:21,4,44,3,3,4,3,2,1
Jakarta Timur,Pulo Gadung,SMP AL WASHLIYAH 1,20107048,SMP,Swasta,2022,92,A,2023-02-14 12:57:35,7,225,7,9,6,10,3,1
Jakarta Timur,Pulo Gadung,SMP ALGHURABAA,20107040,SMP,Swasta,2022,81,B,2023-02-08 05:05:51,6,102,4,9,3,6,2,1
Jakarta Timur,Pulo Gadung,SMP BAHAGIA,20107056,SMP,Swasta,2021,90,B,2023-03-08 12:36:03,12,217,7,13,3,11,3,1
Jakarta Timur,Pulo Gadung,SMP Diponegoro 1,20107081,SMP,Swasta,2019,96,A,2023-02-02 10:31:41,6,260,8,15,12,8,3,1
Jakarta Timur,Pulo Gadung,SMP Don Bosco II,20108851,SMP,Swasta,2020,96,A,2023-02-24 02:07:29,4,193,8,18,7,13,3,1
Jakarta Timur,Pulo Gadung,SMP GARUDA,20107086,SMP,Swasta,2021,84,B,2023-03-02 15:10:43,5,161,6,13,8,12,0,1
Jakarta Timur,Pulo Gadung,SMP Islam Al-Azhar 12,20107091,SMP,Swasta,2022,97,A,2023-03-08 15:24:42,11,564,16,36,10,16,3,1
Jakarta Timur,Pulo Gadung,SMP Islam L Pina,20107092,SMP,Swasta,2022,87,B,2023-02-20 16:02:25,5,193,7,9,2,9,2,1
Jakarta Timur,Pulo Gadung,SMP Islam Tugasku,20107095,SMP,Swasta,2019,95,A,2023-01-18 14:02:51,4,154,6,13,2,6,3,1
Jakarta Timur,Pulo Gadung,SMP KARTINI 3 JAKARTA,20107102,SMP,Swasta,2020,91,A,2023-02-26 22:02:15,12,113,5,10,4,6,2,7
Jakarta Timur,Pulo Gadung,SMP Krida Putra,20107106,SMP,Swasta,2019,81,B,2023-01-18 18:50:00,1,2,2,3,1,3,2,1
Jakarta Timur,Pulo Gadung,SMP LABSCHOOL JAKARTA,20108987,SMP,Swasta,2019,99,A,2023-01-31 09:14:42,3,694,23,36,9,24,5,2
Jakarta Timur,Pulo Gadung,SMP MEKAR SARI,20107112,SMP,Swasta,2022,82,B,2023-03-07 08:40:17,7,75,3,5,2,3,2,1
Jakarta Timur,Pulo Gadung,SMP MUHAMMADIYAH 31,20107118,SMP,Swasta,2022,94,A,2023-02-03 10:52:39,5,223,8,19,3,10,2,1
Jakarta Timur,Pulo Gadung,SMP Muhammadiyah 39,20107119,SMP,Swasta,2022,92,A,2023-02-13 20:24:48,5,142,6,8,9,6,3,1
Jakarta Timur,Pulo Gadung,SMP Pelita Tiga No. 1,20107137,SMP,Swasta,2022,85,B,2023-02-17 10:17:39,4,66,3,4,3,5,2,1
Jakarta Timur,Pulo Gadung,SMP Srikandi,20107149,SMP,Swasta,2021,85,B,2023-02-07 23:49:32,5,23,3,5,2,3,2,1
Jakarta Timur,Pulo Gadung,SMP ST. FRANSISKUS II JAKARTA,20108988,SMP,Swasta,2019,94,A,2023-03-07 07:22:17,34,172,7,12,6,9,3,1
Jakarta Timur,Pulo Gadung,SMP Tarakanita 4,20107157,SMP,Swasta,2022,97,A,2023-02-16 15:00:45,5,490,16,25,13,17,5,1
Jakarta Timur,Pulo Gadung,SMP TRISULA PERWARI 3,20109181,SMP,Swasta,2021,88,B,2023-02-17 00:14:10,9,44,3,6,2,3,2,1
Jakarta Timur,Pulo Gadung,SMP VILLA MAS,20107166,SMP,Swasta,2019,82,B,2023-01-20 11:13:59,4,8,3,2,2,6,2,1
Jakarta Timur,Pulo Gadung,SMP YP. GKPI Rawamangun,20109129,SMP,Swasta,2019,81,B,2023-01-26 09:39:09,9,17,3,6,3,3,2,1
Jakarta Timur,Pulo Gadung,SMP YWKA II,20107175,SMP,Swasta,2021,91,A,2023-02-27 15:26:11,17,215,8,15,4,8,2,1
Jakarta Timur,Pulo Gadung,SMPS ISLAM AT TAUBAH,69786211,SMP,Swasta,2021,88,B,2023-02-09 10:46:51,3,140,6,13,5,6,2,1
Jakarta Timur,Pulo Gadung,SMAN 21 JAKARTA,20103283,SMA,Negeri,2018,95,A,2023-02-28 13:04:23,24,823,22,43,15,22,8,1
Jakarta Timur,Pulo Gadung,SMAN 36 JAKARTA,20103280,SMA,Negeri,2022,95,A,2023-03-07 11:01:34,54,912,25,49,18,25,5,1
Jakarta Timur,Pulo Gadung,SMAS AL GHURABAA JAKARTA,20103428,SMA,Swasta,2021,88,B,2023-03-08 19:01:56,9,95,5,9,3,6,1,1
Jakarta Timur,Pulo Gadung,SMAS AL HIKMAH JAKARTA,20103427,SMA,Swasta,2021,86,B,2023-03-07 12:41:38,6,44,3,5,8,3,4,1
Jakarta Timur,Pulo Gadung,SMAS DIAN PERSADA JAKARTA,20103206,SMA,Swasta,2019,81,B,2023-01-19 08:50:26,3,40,3,8,3,3,1,1
Jakarta Timur,Pulo Gadung,SMAS DIPONEGORO 1 JAKARTA,20103205,SMA,Swasta,2019,94,A,2023-02-28 13:07:51,15,798,23,46,14,23,5,1
Jakarta Timur,Pulo Gadung,SMAS DON BOSCO 2 JAKARTA,20103203,SMA,Swasta,2019,96,A,2023-02-16 12:44:59,13,327,12,24,10,12,5,1
Jakarta Timur,Pulo Gadung,SMAS FRANSISKUS 2 JAKARTA,20103220,SMA,Swasta,2021,91,A,2023-02-09 11:27:51,4,236,10,17,6,10,5,1
Jakarta Timur,Pulo Gadung,SMAS LABSCHOOL JAKARTA,20103223,SMA,Swasta,2019,100,A,2023-03-03 08:46:56,8,749,22,54,8,23,6,1
Jakarta Timur,Pulo Gadung,SMAS MUHAMMADIYAH 11 JAKARTA,20103202,SMA,Swasta,2018,93,A,2023-03-08 08:18:30,16,522,16,27,5,21,4,1
Jakarta Timur,Pulo Gadung,SMAS PELITA TIGA NO 3 JAKARTA,20103174,SMA,Swasta,2021,91,A,2023-03-07 14:16:03,16,466,15,16,7,16,5,1
Jakarta Timur,Pulo Gadung,SMAS TUNAS MARKATIN JAKARTA,20103190,SMA,Swasta,2021,82,B,2023-03-06 08:32:07,7,142,6,15,2,6,6,1
Jakarta Timur,Pulo Gadung,SMAS VILLA MAS JAKARTA,20103187,SMA,Swasta,2018,81,B,2023-01-20 10:05:14,6,31,3,10,4,6,2,1
Jakarta Timur,Pulo Gadung,SMKN 26 JAKARTA,20103787,SMK,Negeri,2022,95,A,2023-03-03 15:25:39,11,1941,56,83,29,18,7,1
Jakarta Timur,Pulo Gadung,SMKN 7 JAKARTA,20103778,SMK,Negeri,2020,94,A,2023-02-19 21:40:27,16,776,22,45,14,41,9,1
Jakarta Timur,Pulo Gadung,SMK PRESTASI AGUNG,69950308,SMK,Swasta,2018,76,C,2023-02-23 11:12:34,3,22,3,7,3,6,2,1
Jakarta Timur,Pulo Gadung,SMKS AL WASHLIYAH JAKARTA,20103245,SMK,Swasta,2021,91,A,2023-03-06 11:43:42,17,279,9,23,8,12,2,1
Jakarta Timur,Pulo Gadung,SMKS ATLANTICA WISATA JAKARTA,20112288,SMK,Swasta,2022,93,A,2023-02-17 09:51:24,5,82,6,12,3,10,1,1
Jakarta Timur,Pulo Gadung,SMKS BINA PEMBANGUNAN 1,20103265,SMK,Swasta,2021,86,B,2023-01-31 09:06:40,41,41,3,4,3,4,3,1
Jakarta Timur,Pulo Gadung,SMKS CIKRA 1 JAKARTA,20103711,SMK,Swasta,2021,86,B,2022-12-22 03:50:14,0,0,0,7,3,0,0,0
Jakarta Timur,Pulo Gadung,SMKS DIPONEGORO 1,20103701,SMK,Swasta,2021,95,A,2023-02-27 07:20:05,8,323,12,17,9,12,4,1
Jakarta Timur,Pulo Gadung,SMKS FENSENSIUS JAKARTA,20103655,SMK,Swasta,2022,72,C,2023-02-20 14:34:12,10,34,3,8,5,3,1,1
Jakarta Timur,Pulo Gadung,SMKS FRANSISKUS 1 JAKARTA,20103561,SMK,Swasta,2020,84,B,2023-02-01 14:28:50,3,53,3,5,8,6,3,1
Jakarta Timur,Pulo Gadung,SMKS GARUDA JAKARTA,20107209,SMK,Swasta,2021,86,B,2023-03-03 12:21:01,13,119,6,17,5,10,1,1
Jakarta Timur,Pulo Gadung,SMKS KEMALA BHAYANGKARI 1 JAKARTA,20103770,SMK,Swasta,2021,95,A,2023-02-21 10:29:08,4,1079,34,43,15,31,6,1
Jakarta Timur,Pulo Gadung,SMKS L`PINA JAKARTA,20103765,SMK,Swasta,2018,84,B,2023-02-28 10:55:37,7,213,6,9,4,9,1,1
Jakarta Timur,Pulo Gadung,SMKS MANDALA TIARA BANGSA,20177895,SMK,Swasta,0,86,B,2023-02-27 11:11:40,6,86,4,11,1,4,1,1
Jakarta Timur,Pulo Gadung,SMKS PELITA TIGA NO 1 JAKARTA,20103737,SMK,Swasta,0,82,B,2023-01-27 10:48:43,12,154,6,11,7,10,3,1
Jakarta Timur,Pulo Gadung,SMKS SANTA LUCIA,20103530,SMK,Swasta,2021,84,B,2023-02-09 23:59:38,8,26,2,6,2,5,1,1
Jakarta Timur,Pulo Gadung,SMKS TUNAS MARKATIN,20103547,SMK,Swasta,2021,89,B,2023-02-17 08:27:04,6,146,6,10,4,11,1,1
Jakarta Timur,Pulo Gadung,PKBM NEGERI 13 CIPINANG,P2967206,PKBM,Negeri,0,0,,2023-02-24 08:46:27,12,132,10,11,3,3,0,0
Jakarta Timur,Pulo Gadung,PKBM AMANAH BUNDA TAHFIDZ SCHOOL,P9997955,PKBM,Swasta,0,0,,2023-02-23 07:57:22,8,143,5,8,2,10,0,0
Jakarta Timur,Pulo Gadung,PKBM FARADIKA,P2967183,PKBM,Swasta,0,0,,2023-03-08 10:25:21,9,92,13,8,1,12,1,0
Jakarta Timur,Pulo Gadung,PKBM GROW TO GO,P9998506,PKBM,Swasta,0,0,,2023-02-14 10:46:59,3,5,1,2,1,3,0,0
Jakarta Timur,Pulo Gadung,PKBM MIFTAHUL JANNAH,P2967207,PKBM,Swasta,0,0,,2022-10-27 14:39:18,0,0,0,4,1,0,0,0
Jakarta Timur,Pulo Gadung,PKBM NABAWI ISLAMIC SCHOOL,P9997038,PKBM,Swasta,0,0,,2023-03-08 09:58:56,31,40,6,8,3,6,0,0
Jakarta Timur,Pulo Gadung,PKBM PELANGI INDONESIA CYBERSCHOOL,P9948635,PKBM,Swasta,0,0,,2023-02-20 09:36:24,18,1102,15,31,4,7,1,1
Jakarta Timur,Pulo Gadung,PKBM PUTRA KUSUMA,P2967043,PKBM,Swasta,0,0,,2023-02-03 07:24:44,2,43,5,3,3,8,1,1
Jakarta Timur,Pulo Gadung,SLB B & C DIAN KAHURIPAN,20110268,SLB,Swasta,2021,86,B,2023-02-14 10:38:41,8,48,11,7,1,12,1,1
Jakarta Timur,Pulo Gadung,SLB C Sinar Kasih,20110274,SLB,Swasta,2019,84,B,2023-03-04 08:26:25,6,62,12,7,3,9,0,1
Jakarta Timur,Pulo Gadung,SLB MINI BAKTI,20110334,SLB,Swasta,2019,72,C,2023-02-17 05:26:22,3,90,12,7,1,11,0,0
Jakarta Timur,Pulo Gadung,SD Global Sevilla Pulo Mas,20109099,SPK SD,Swasta,2019,96,A,2023-03-07 08:43:53,10,300,16,31,7,17,3,1
Jakarta Timur,Pulo Gadung,SMP GLOBAL SEVILLA PULO MAS,20109455,SPK SMP,Swasta,2019,91,B,2023-02-20 08:40:09,9,137,6,9,1,8,6,1
Jakarta Timur,Pulo Gadung,SMA  GLOBAL SEVILLA PULOMAS,20112284,SPK SMA,Swasta,2020,97,A,2023-02-16 08:34:24,13,155,8,12,7,7,4,1
Jakarta Utara,Cilincing,TK NEGERI CILINCING 01,69922070,TK,Negeri,0,0,,2023-02-16 14:48:29,2,45,3,3,3,4,0,0
Jakarta Utara,Cilincing,TK Negeri Cilincing 02,69981918,TK,Negeri,0,0,,2023-01-24 09:45:15,7,60,4,4,4,6,0,0
Jakarta Utara,Cilincing,TK NEGERI ROROTAN,69857113,TK,Negeri,0,0,,2023-02-25 15:23:37,11,103,7,7,3,8,0,1
Jakarta Utara,Cilincing,TK Negeri Satu Atap Cilincing 08,70012409,TK,Negeri,0,0,,2023-01-31 08:30:41,8,46,2,2,1,1,0,0
Jakarta Utara,Cilincing,TK NEGERI SEMPER,69857136,TK,Negeri,0,0,,2023-01-25 16:20:43,4,117,7,6,2,7,0,0
Jakarta Utara,Cilincing,KB TK GLOBAL VILLAGE TRILINGUAL SCHOOL,70010378,TK,Swasta,0,0,,2023-01-18 16:02:41,3,17,2,3,2,2,0,0
Jakarta Utara,Cilincing,TK AHBABUR RAHMAN,69903435,TK,Swasta,0,0,,,0,0,0,0,0,0,0,0
Jakarta Utara,Cilincing,TK AL - MUBASYIRIN,20110578,TK,Swasta,0,0,,2023-02-19 02:38:42,5,20,2,2,0,2,0,0
Jakarta Utara,Cilincing,TK AMIRA MUMTAAZ,70035549,TK,Swasta,0,0,,2023-02-20 20:12:21,8,54,4,5,1,4,0,0
Jakarta Utara,Cilincing,TK ANAK NUSANTARA,69795740,TK,Swasta,0,0,,2023-01-24 12:27:26,3,10,2,2,1,2,0,1
Jakarta Utara,Cilincing,TK BABURRIDHO,69857154,TK,Swasta,0,0,,2023-01-24 15:37:20,2,17,1,1,1,2,0,1
Jakarta Utara,Cilincing,TK BAITURRAHMAN,20110613,TK,Swasta,0,0,,2023-01-26 09:33:57,1,32,2,3,2,2,0,0
Jakarta Utara,Cilincing,TK BINA BALITA,69857133,TK,Swasta,0,0,,2023-01-22 09:28:51,1,16,2,2,1,3,0,1
Jakarta Utara,Cilincing,TK CENRANA INDONESIA,69857153,TK,Swasta,0,0,,2023-01-27 13:43:24,3,28,2,2,1,2,0,0
Jakarta Utara,Cilincing,TK DAMAI SEJAHTERA,69795537,TK,Swasta,0,0,,2023-03-07 12:29:16,6,50,2,2,2,2,0,1
Jakarta Utara,Cilincing,TK DARUSSALAM AL AMIN,69857151,TK,Swasta,0,0,,2023-01-19 10:03:07,2,69,3,5,2,3,0,0
Jakarta Utara,Cilincing,TK HANG TUAH 2,69857130,TK,Swasta,0,0,,2023-01-26 23:09:44,2,69,4,4,2,5,0,1
Jakarta Utara,Cilincing,TK ISLAM AL-HIDAYAH,69795525,TK,Swasta,0,0,,2023-01-25 19:37:14,2,68,4,4,1,6,0,1
Jakarta Utara,Cilincing,TK ISLAM AL-IKHWAN,69857117,TK,Swasta,0,0,,2023-01-26 13:47:20,3,25,1,2,1,2,0,0
Jakarta Utara,Cilincing,TK ISLAM AS-SYIFA,69857116,TK,Swasta,0,0,,2023-01-26 07:59:25,1,21,2,1,2,1,0,0
Jakarta Utara,Cilincing,TK JAUHAROTUL HUDA,69857115,TK,Swasta,0,0,,2023-01-31 11:32:59,2,67,3,3,2,3,0,0
Jakarta Utara,Cilincing,TK KARTIKA VIII 28,69857139,TK,Swasta,0,0,,2023-01-30 15:00:10,2,48,3,4,2,3,0,0
Jakarta Utara,Cilincing,TK KEBON BARU,69857146,TK,Swasta,0,0,,2023-01-25 16:30:20,2,50,2,2,2,2,0,0
Jakarta Utara,Cilincing,TK KEMALA BHAYANGKARI 24,69857128,TK,Swasta,0,0,,2023-02-22 12:14:53,6,51,2,2,2,2,0,1
Jakarta Utara,Cilincing,TK KEMALA BHAYANGKARI 3,69857123,TK,Swasta,0,0,,2023-02-08 19:21:42,3,38,2,2,2,2,0,0
Jakarta Utara,Cilincing,TK KEMALA BHAYANGKARI 4,69857114,TK,Swasta,0,0,,2023-02-20 20:29:55,11,65,5,4,2,5,0,1
Jakarta Utara,Cilincing,TK KHADIJATUL KUBRO,69857155,TK,Swasta,0,0,,2023-01-24 16:37:43,2,34,2,2,2,2,0,0
Jakarta Utara,Cilincing,TK KRISTEN DAMAI,69857125,TK,Swasta,0,0,,2023-01-24 23:20:12,2,26,2,1,2,2,0,0
Jakarta Utara,Cilincing,TK KRISTEN HARAPAN BAGI BANGSA,69985900,TK,Swasta,0,0,,2023-01-26 08:09:53,3,58,2,3,2,2,0,0
Jakarta Utara,Cilincing,TK KUDA LAUT,69857110,TK,Swasta,0,0,,2023-01-27 07:53:00,1,26,2,1,1,2,0,0
Jakarta Utara,Cilincing,TK Little Bee Kindergarten,70012330,TK,Swasta,0,0,,2023-03-01 11:18:39,5,56,2,7,0,1,0,0
Jakarta Utara,Cilincing,TK LKMD KALI BARU,69857148,TK,Swasta,0,0,,2023-02-19 15:07:02,3,35,2,3,1,3,0,0
Jakarta Utara,Cilincing,TK LKMDK CILINCING,20110713,TK,Swasta,0,0,,2023-03-01 20:18:21,9,17,1,2,1,1,0,0
